0	0.0	0.3678911788895242	0.0	-0.036720014277020076	0.2939280139679613	-0.24466400958191087	-0.23241643264534198	-0.388719264984494	-0.38617109098873187	0.0	-0.5255954565097213	0.0	-0.07456772208139366	671	324	127191	37072	164	16	8750	266	3	48517	1458	241761	3069	23	9810	38079	9	4743	725	3	59150	0	10	25409	82	14913
0	-0.05328288686998627	0.0820203761750354	-0.06270923707529136	0.531658657846854	-0.2657558557243485	-0.27068164134603173	-0.20210288861416037	-0.6272634213048451	-0.42699709403787106	0.5592075384057421	-0.333270433396162	0.0	0.2313065937244519	671	544	235241	130299	197	15	7608	263	3	2314	1786	103640	1153	9	3775	230321	2	246	0	0	212138	6	9	11807	0	0
0	0.0	-0.24468911264152332	-0.037521051929642404	0.531658657846854	-0.026109582220621694	-0.12238114029054285	-0.2172596606297512	-0.030903030503967328	-0.2773017495243607	0.0	-0.333270433396162	0.0	0.2313065937244519	1070	94	279493	69854	141	15	10443	266	3	48095	3353	98376	1588	22	306	138250	9	4252	0	0	179063	0	14	62236	0	0
0	0.0	-0.2676608735739376	-0.029964596385947714	-0.718774420825669	-0.1191115910562934	-0.0781511662915374	-0.20210288861416037	-0.5676273822247574	-0.4406057617209174	0.0	-0.333270433396162	0.0	-0.44161690104840834	1075	4	15183	133588	3	16	3606	266	3	1589	566	244646	2499	23	3357	219948	2	4171	542	1	26866	0	11	19012	15	8239
0	0.0	0.14838324109089887	-0.06522805558985625	-0.1503957487017949	-0.0985741878963938	-0.13538995617260327	-0.14147580055179715	-0.388719264984494	0.3214796285296807	0.0	0.05137961283095651	-0.17678874108645323	-0.13574258524256277	1259	499	16583	34522	4	16	2285	266	3	38215	2153	124021	338	7	542	45864	9	1177	0	0	285600	0	11	58793	0	0
0	-0.37139210876505696	-0.2676608735739376	-0.04507750747333709	1.3273887988202775	-0.17908080828320028	-0.007903560528411083	-0.20210288861416037	0.5058213212168227	-0.045954398912571984	-0.9027545105194714	-0.14094541028260277	0.0	1.0265798148196503	671	24	219280	49744	141	16	6138	79	3	37777	2108	267794	2947	23	9235	132223	2	4034	725	2	275956	0	3	34528	15	10674
0	0.0	0.04883894371710364	-0.06522805558985625	-0.718774420825669	0.0958753864428101	1.639012530140439	-0.23241643264534198	-0.6868994603849329	0.29879851572460336	0.0	-0.333270433396162	0.0	-0.44161690104840834	671	321	224395	69854	141	15	3481	263	3	37910	1323	45878	1939	23	6174	65811	5	1982	0	0	59337	0	9	62236	0	0
0	0.1587899277267275	-0.270213291455317	-0.03248341490051261	0.07695572014775474	-0.26105747436987325	-0.278486930875268	-0.17178934458297876	-0.388719264984494	-0.4451419842819329	0.5592075384057421	-0.333270433396162	0.0	-0.013392858920224552	671	238	0	107259	291	15	3316	266	3	16232	3761	176937	79	23	4554	106559	9	3602	540	3	253012	2	10	57834	82	30475
0	0.0	0.17901225566745124	0.0	0.0	-0.1778413579872344	-0.13538995617260327	-0.23241643264534198	-0.7465354994650207	-0.45875065196497933	0.0	-0.333270433396162	0.0	0.0	308	552	0	45273	164	15	9171	266	3	18406	3737	0	1503	9	1250	0	10	2781	0	0	0	0	11	54182	0	0
0	-0.37139210876505696	-0.2676608735739376	0.00026122578883104006	-0.6050986864008941	-0.12327672053924849	3.517485543509965	-0.23241643264534198	0.4461852821367349	0.530145866336392	-0.9027545105194714	-0.333270433396162	0.0	-0.3192671747260701	671	266	115239	155938	141	16	9822	266	3	27674	4135	47331	799	7	3389	261897	10	340	0	0	32154	0	8	64825	0	0
